age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,incomegroup
2,?,203482,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,0,0,2,United-States,<=50K
0,State-gov,223515,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Male,0,2,0,United-States,<=50K
1,Private,241607,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,1,0,2,United-States,<=50K
1,Private,214378,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,2,United-States,<=50K
1,State-gov,159782,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,2,United-States,>50K
2,Private,76487,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,98776,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,>50K
0,?,68620,Some-college,10,Never-married,?,Own-child,White,Male,0,0,2,United-States,<=50K
3,Private,196828,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,2,United-States,>50K
1,Private,78529,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States,<=50K
4,Private,152148,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,219619,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,0,2,United-States,>50K
1,Private,229051,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,3,2,United-States,>50K
0,Private,243842,9th,5,Never-married,Craft-repair,Own-child,White,Male,0,0,2,United-States,<=50K
3,Private,204447,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,0,4,United-States,>50K
1,Private,26973,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,2,United-States,>50K
4,Private,148606,10th,6,Separated,Other-service,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,?,38032,HS-grad,9,Never-married,?,Not-in-family,White,Female,0,0,2,United-States,<=50K
2,Private,209547,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,3,3,United-States,>50K
4,Private,234481,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
3,Self-emp-not-inc,181372,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,2,United-States,<=50K
2,Private,114605,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,>50K
1,Private,232475,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,3,United-States,<=50K
2,Private,109434,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,<=50K
1,Private,221166,9th,5,Never-married,Farming-fishing,Own-child,White,Male,0,0,2,United-States,<=50K
1,State-gov,31703,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,2,United-States,<=50K
4,?,556688,9th,5,Divorced,?,Not-in-family,White,Female,0,0,0,United-States,<=50K
0,Private,456430,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,<=50K
0,Private,120029,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,2,United-States,<=50K
3,Private,95647,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,>50K
0,Private,211160,12th,8,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0,0,2,United-States,<=50K
3,Private,122109,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,2,2,United-States,<=50K
4,Self-emp-not-inc,98361,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,205939,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,1,0,0,United-States,<=50K
1,Private,165365,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,1,0,2,Laos,<=50K
1,Private,119098,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
2,Self-emp-not-inc,34161,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
0,Private,209417,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,2,0,3,United-States,>50K
0,Private,307643,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,192614,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,3,United-States,<=50K
1,State-gov,93589,HS-grad,9,Divorced,Protective-serv,Own-child,Other,Male,0,0,2,United-States,<=50K
2,Private,227128,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,352465,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,0,3,United-States,>50K
3,Private,157413,1st-4th,2,Divorced,Farming-fishing,Not-in-family,Black,Male,0,0,2,United-States,<=50K
0,Private,259352,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,State-gov,149455,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,2,United-States,<=50K
0,Private,154422,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,2,United-States,<=50K
0,Private,412248,Assoc-acdm,12,Never-married,Other-service,Not-in-family,White,Female,0,0,1,United-States,<=50K
3,Private,200471,1st-4th,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,Portugal,<=50K
2,Self-emp-not-inc,28738,Assoc-acdm,12,Divorced,Sales,Unmarried,White,Female,0,0,1,United-States,<=50K
3,Private,172281,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,3,3,United-States,<=50K
0,Private,322585,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Private,558944,7th-8th,4,Never-married,Farming-fishing,Own-child,White,Male,0,0,2,United-States,<=50K
1,Private,226702,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
2,Local-gov,265477,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,France,>50K
0,Private,231573,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,2,United-States,<=50K
4,Private,280957,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,United-States,<=50K
1,Private,36385,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
0,Private,318612,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,1,2,United-States,<=50K
1,Private,507875,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,381583,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,2,United-States,<=50K
1,Private,109494,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,2,0,2,United-States,>50K
3,Private,249352,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,2,United-States,<=50K
4,Private,176388,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States,<=50K
2,Private,107302,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,0,2,United-States,>50K
4,Private,147551,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,3,3,United-States,>50K
1,Local-gov,80485,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,<=50K
4,Private,239405,HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,0,0,1,Jamaica,<=50K
4,?,337721,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,0,United-States,<=50K
1,State-gov,78356,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,2,Jamaica,<=50K
2,Private,127601,Some-college,10,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,1,United-States,<=50K
0,Private,236592,11th,7,Never-married,Sales,Own-child,White,Female,0,0,1,United-States,<=50K
0,Private,585203,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,3,0,2,United-States,>50K
2,Self-emp-inc,190044,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,3,United-States,>50K
3,Self-emp-not-inc,140121,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,0,0,3,United-States,<=50K
4,Private,191477,5th-6th,3,Widowed,Priv-house-serv,Unmarried,Black,Female,0,0,0,United-States,<=50K
2,Private,236391,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,0,2,United-States,>50K
3,Private,285570,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,<=50K
4,Self-emp-not-inc,66356,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,3,United-States,<=50K
2,Private,241962,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,<=50K
4,Private,318533,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,1,United-States,<=50K
2,Private,111128,Some-college,10,Divorced,Adm-clerical,Own-child,White,Male,0,0,2,United-States,<=50K
0,Private,113550,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,2,United-States,<=50K
2,Self-emp-not-inc,107302,Bachelors,13,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,1,United-States,>50K
3,Private,143266,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Male,0,0,1,United-States,<=50K
2,Local-gov,198759,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2,2,United-States,>50K
3,?,449576,5th-6th,3,Married-civ-spouse,?,Husband,White,Male,0,0,3,Mexico,<=50K
1,Private,170148,Bachelors,13,Never-married,Tech-support,Own-child,White,Female,0,0,1,United-States,<=50K
2,Private,163322,Bachelors,13,Divorced,Tech-support,Not-in-family,White,Female,0,0,1,?,<=50K
3,Private,116442,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Private,206951,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
3,Local-gov,76081,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,2,United-States,<=50K
2,State-gov,148805,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,2,United-States,<=50K
0,Private,60981,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,1,United-States,<=50K
2,Private,123785,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,4,United-States,<=50K
2,Private,96185,HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,0,0,1,United-States,<=50K
2,Local-gov,150533,Masters,14,Married-civ-spouse,Protective-serv,Husband,White,Male,3,0,1,United-States,>50K
2,Private,348960,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,177722,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
3,Private,270437,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,2,United-States,<=50K
2,Private,98941,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,294121,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
4,Private,149405,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,2,United-States,<=50K
0,Private,210029,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,3,2,United-States,<=50K
1,Private,415706,5th-6th,3,Separated,Other-service,Unmarried,White,Female,0,0,2,Mexico,<=50K
0,Private,103277,Assoc-voc,11,Never-married,Prof-specialty,Own-child,White,Female,0,0,2,United-States,<=50K
1,Private,114691,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,2,United-States,<=50K
1,Private,256764,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Private,191754,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,3,United-States,>50K
0,?,152328,Some-college,10,Never-married,?,Own-child,White,Male,0,0,2,United-States,<=50K
0,Private,110998,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,1,United-States,<=50K
3,Private,201232,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,>50K
1,Private,184655,11th,7,Divorced,Transport-moving,Not-in-family,White,Male,0,0,3,United-States,<=50K
2,Private,245317,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,>50K
1,Private,35644,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,<=50K
0,Private,155021,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
4,Self-emp-not-inc,136063,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,<=50K
2,Private,333305,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,1,United-States,<=50K
2,Self-emp-inc,124665,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Female,0,0,0,United-States,<=50K
0,Private,340288,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,<=50K
3,State-gov,105943,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,2,0,2,United-States,<=50K
2,Private,129357,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
4,Local-gov,179285,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,0,United-States,<=50K
2,State-gov,197344,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
1,?,316663,Some-college,10,Married-civ-spouse,?,Wife,White,Female,0,0,3,United-States,<=50K
1,Private,187901,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,1,United-States,<=50K
2,Private,356231,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,3,4,United-States,<=50K
3,Private,118889,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,1,0,0,United-States,<=50K
1,Private,257874,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,1,United-States,<=50K
2,Private,383352,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
1,Private,203160,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,1,United-States,<=50K
2,Local-gov,136986,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,0,1,United-States,>50K
1,Private,180758,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,<=50K
3,Private,194995,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,Italy,<=50K
0,Private,73190,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0,United-States,<=50K
2,Self-emp-inc,45054,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,>50K
3,Private,196107,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,3,United-States,<=50K
4,Private,272902,Bachelors,13,Widowed,Exec-managerial,Unmarried,White,Female,0,0,2,United-States,<=50K
2,Self-emp-inc,304001,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,1,0,2,United-States,<=50K
2,Private,248094,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,274363,Some-college,10,Separated,Sales,Not-in-family,White,Male,0,0,4,United-States,>50K
4,Private,57970,7th-8th,4,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,207513,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,<=50K
1,Private,131568,9th,5,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Private,326232,7th-8th,4,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,3,United-States,<=50K
4,Private,69884,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,>50K
2,Self-emp-not-inc,277488,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,230891,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Federal-gov,419691,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,2,0,3,United-States,>50K
1,Self-emp-not-inc,257295,Some-college,10,Never-married,Sales,Other-relative,Asian-Pac-Islander,Male,0,4,2,South,<=50K
0,Private,267284,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,2,United-States,<=50K
0,Local-gov,265148,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Male,0,0,2,United-States,<=50K
0,Private,129620,10th,6,Never-married,Other-service,Other-relative,White,Female,0,0,1,United-States,<=50K
1,Federal-gov,117963,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,2,United-States,<=50K
1,Local-gov,263600,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,2,United-States,>50K
3,Private,95329,Masters,14,Divorced,Protective-serv,Unmarried,White,Male,0,0,2,United-States,<=50K
0,Private,180475,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Private,173704,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,389942,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Private,175935,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,4,0,2,United-States,>50K
0,Private,33016,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,2,United-States,<=50K
1,Private,109020,Bachelors,13,Never-married,Prof-specialty,Unmarried,Other,Male,0,0,2,United-States,<=50K
4,?,109108,HS-grad,9,Divorced,?,Not-in-family,White,Female,0,0,0,United-States,<=50K
1,Private,200468,10th,6,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Private,379919,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,3,United-States,>50K
3,Private,272656,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,3,United-States,>50K
2,Private,145160,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,206951,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,>50K
2,Private,474568,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,?,>50K
0,Private,462294,Assoc-acdm,12,Never-married,Other-service,Own-child,Black,Male,0,0,2,United-States,<=50K
1,Private,115971,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
0,?,311949,HS-grad,9,Never-married,?,Not-in-family,Asian-Pac-Islander,Female,0,0,2,?,<=50K
0,Local-gov,43921,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,2,United-States,<=50K
3,Private,191411,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,2,India,<=50K
1,Private,299536,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,3,United-States,<=50K
2,Private,199439,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
3,Local-gov,195949,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,2,United-States,>50K
4,Self-emp-not-inc,26865,7th-8th,4,Never-married,Farming-fishing,Unmarried,White,Male,0,0,0,United-States,<=50K
1,Federal-gov,104917,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,2,United-States,<=50K
2,Private,50837,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
